"neighbourhood_group","date","m2_price","inflation","HICP","population_density","listings_count","minimum_nights","nigth_price","availability_365","listing_reviews","number_of_reviews","reviews_per_month","hosts_count","Private_room","Entire_home","Hotel_room","Shared_room"
"Latina",2022-06-01,12.5,1.9,10,853,92,5.04347826086957,67.9767441860465,163.423913043478,280,108.086956521739,1.68923913043478,73,49,43,0,0
"Latina",2022-07-01,12.5,-0.3,10.7,853,91,6.28571428571429,172.452380952381,160.252747252747,238,108.604395604396,1.77098901098901,72,48,43,0,0
"Latina",2022-08-01,12.7,0.3,10.5,853,66,8.22727272727273,211.806451612903,155.242424242424,147,122.954545454545,2.06121212121212,53,31,35,0,0
"Latina",2022-09-01,12.9,-0.7,9,853,97,3.15463917525773,64.7159090909091,149.907216494845,285,104.298969072165,1.81268041237113,83,56,41,0,0
"Latina",2022-10-01,12.9,0.3,7.3,853,120,4.50833333333333,64.5309734513274,160.9,440,97.6,1.84983333333333,98,72,48,0,0
"Latina",2022-11-01,13.1,-0.1,6.7,853,117,2.92307692307692,64.6481481481482,149.606837606838,376,102.042735042735,2.11213675213675,98,66,51,0,0
"Latina",2022-12-01,13,0.2,5.5,853,104,5.83653846153846,66.19,158.461538461538,257,103.336538461538,2.21615384615385,86,49,55,0,0
"Carabanchel",2022-01-01,11.7,-0.4,6.2,853,88,3.89772727272727,91.6265060240964,178.590909090909,215,108.386363636364,1.75795454545455,57,27,61,0,0
"Carabanchel",2022-02-01,11.7,0.8,7.6,853,94,3.9468085106383,83,176.340425531915,206,98.5957446808511,1.69255319148936,64,36,58,0,0
"Carabanchel",2022-03-01,11.8,3,9.8,853,98,3.20408163265306,78.7553191489362,173,268,99.765306122449,1.72,71,42,56,0,0
"Carabanchel",2022-04-01,11.9,-0.2,8.3,853,106,3.41509433962264,84.4705882352941,177.650943396226,292,93.4528301886792,1.7077358490566,79,42,64,0,0
"Carabanchel",2022-05-01,12,0.8,8.5,853,114,2.85964912280702,82.0090909090909,183.464912280702,358,92.3771929824561,1.69614035087719,86,50,64,0,0
"Carabanchel",2022-06-01,12.1,1.9,10,853,126,3.29365079365079,79.6333333333333,183.174603174603,332,90.484126984127,1.72357142857143,94,51,75,0,0
"Carabanchel",2022-07-01,12.1,-0.3,10.7,853,132,3.87121212121212,77.4262295081967,180.166666666667,293,87.1893939393939,1.74113636363636,101,52,80,0,0
"Carabanchel",2022-08-01,12.3,0.3,10.5,853,97,4.43298969072165,88.25,182.59793814433,260,81.1134020618557,1.7819587628866,67,29,68,0,0
"Carabanchel",2022-09-01,12.5,-0.7,9,853,141,3.22695035460993,80.8473282442748,183.836879432624,360,84.1418439716312,1.77390070921986,100,55,86,0,0
"Carabanchel",2022-10-01,12.5,0.3,7.3,853,158,3.68354430379747,81.3175675675676,181.126582278481,464,81.8860759493671,1.75670886075949,118,64,94,0,0
"Carabanchel",2022-11-01,12.7,-0.1,6.7,853,151,3.1523178807947,81.9295774647887,186.980132450331,393,84.9337748344371,1.92543046357616,115,60,91,0,0
"Carabanchel",2022-12-01,12.7,0.2,5.5,853,143,4.0979020979021,80.6934306569343,180.454545454545,324,88.6503496503497,2.06251748251748,108,50,93,0,0
"Usera",2022-01-01,11.3,-0.4,6.2,853,44,2.27272727272727,69.2142857142857,147.909090909091,100,130.727272727273,2.11227272727273,27,23,20,0,1
"Usera",2022-02-01,11.3,0.8,7.6,853,48,2.0625,70.4893617021277,151.020833333333,126,125.916666666667,2.111875,31,23,24,0,1
"Usera",2022-03-01,11.4,3,9.8,853,57,2.36842105263158,65.9454545454546,160.561403508772,156,109.719298245614,1.86631578947368,36,28,28,0,1
"Usera",2022-04-01,11.8,-0.2,8.3,853,72,2.43055555555556,69.089552238806,171.583333333333,203,98.0972222222222,1.82819444444444,43,32,39,0,1
"Usera",2022-05-01,12.5,0.8,8.5,853,81,2.44444444444444,69.9866666666667,167.382716049383,253,94.7654320987654,1.7862962962963,48,39,41,0,1
"Usera",2022-06-01,12.8,1.9,10,853,74,2.56756756756757,62.6197183098592,166.297297297297,220,105.067567567568,1.99986486486486,44,37,36,0,1
"Usera",2022-07-01,12.8,-0.3,10.7,853,81,3.08641975308642,68.8831168831169,166,198,99.2345679012346,1.92135802469136,50,37,43,0,1
"Usera",2022-08-01,13.1,0.3,10.5,853,63,2.31746031746032,76.2903225806452,164,137,106.412698412698,2.04507936507937,35,25,37,0,1
"Usera",2022-09-01,12.9,-0.7,9,853,79,2.81012658227848,71.7733333333333,169.26582278481,194,96.2278481012658,1.94240506329114,46,34,44,0,1
"Usera",2022-10-01,12.9,0.3,7.3,853,101,3.04950495049505,68.9042553191489,162.237623762376,302,91.009900990099,1.8170297029703,61,45,55,0,1
"Usera",2022-11-01,12.8,-0.1,6.7,853,90,2.41111111111111,68.289156626506,156.477777777778,249,95.6333333333333,1.95077777777778,58,43,46,0,1
"Usera",2022-12-01,12.9,0.2,5.5,853,85,2.8,67.051948051948,151.529411764706,213,99.5176470588235,2.00670588235294,53,41,43,0,1
"Puente de Vallecas",2022-01-01,12,-0.4,6.2,853,87,3.96551724137931,79.6543209876543,193.632183908046,214,118.793103448276,2.03218390804598,53,33,54,0,0
"Puente de Vallecas",2022-02-01,12,0.8,7.6,853,94,5.34042553191489,79.2619047619048,180.308510638298,218,117.244680851064,1.98670212765957,60,41,53,0,0
"Puente de Vallecas",2022-03-01,12,3,9.8,853,101,5.5049504950495,74.6043956043956,184.712871287129,297,116.891089108911,1.99554455445545,67,42,59,0,0
"Puente de Vallecas",2022-04-01,12.5,-0.2,8.3,853,120,5.45,83.9545454545455,197.425,354,104.458333333333,1.79675,75,45,75,0,0
"Puente de Vallecas",2022-05-01,12.5,0.8,8.5,853,134,4.32089552238806,82.7851239669422,190.888059701493,403,103.776119402985,1.89925373134328,84,55,79,0,0
"Puente de Vallecas",2022-06-01,12.4,1.9,10,853,125,3.448,78.4910714285714,184.296,370,104.096,1.9792,82,55,70,0,0
"Puente de Vallecas",2022-07-01,12.4,-0.3,10.7,853,134,5.85074626865672,76.6068376068376,176.492537313433,349,102.238805970149,1.93268656716418,88,57,77,0,0
"Puente de Vallecas",2022-08-01,12.5,0.3,10.5,853,117,4.54700854700855,85.3106796116505,182.794871794872,300,97.7521367521367,1.97017094017094,73,42,75,0,0
"Puente de Vallecas",2022-09-01,12.7,-0.7,9,853,137,4.4963503649635,72.432,182.737226277372,412,102.992700729927,2.03518248175182,89,68,69,0,0
"Puente de Vallecas",2022-10-01,12.8,0.3,7.3,853,151,3.66887417218543,74.8731343283582,172.701986754967,491,95.2516556291391,1.99105960264901,105,66,85,0,0
"Puente de Vallecas",2022-11-01,12.7,-0.1,6.7,853,148,3.60810810810811,66.3587786259542,169.648648648649,448,99,2.12648648648649,103,74,74,0,0
"Puente de Vallecas",2022-12-01,12.9,0.2,5.5,853,138,3.84782608695652,70.9448818897638,179.036231884058,376,101.623188405797,2.26579710144928,96,64,74,0,0
"Moratalaz",2022-01-01,11.1,-0.4,6.2,853,17,3.70588235294118,83.6428571428571,153.058823529412,38,105.470588235294,1.73588235294118,13,9,8,0,0
"Moratalaz",2022-02-01,11.2,0.8,7.6,853,20,5.25,75.375,189.1,57,84.3,1.644,16,13,7,0,0
"Moratalaz",2022-03-01,11.2,3,9.8,853,19,4.94736842105263,91.6,185.263157894737,67,93.0526315789474,1.73631578947368,14,10,9,0,0
"Moratalaz",2022-04-01,11.2,-0.2,8.3,853,27,5.18518518518519,83.4782608695652,177.518518518519,85,82.2592592592593,1.63703703703704,20,15,12,0,0
"Moratalaz",2022-05-01,11.4,0.8,8.5,853,23,5.08695652173913,89.1052631578947,139.130434782609,76,90.7391304347826,1.72521739130435,18,12,11,0,0
"Moratalaz",2022-06-01,11.3,1.9,10,853,24,5.125,83.1578947368421,144.166666666667,76,81.75,1.62375,19,14,10,0,0
"Moratalaz",2022-07-01,11.3,-0.3,10.7,853,28,4.67857142857143,78.8421052631579,131.821428571429,69,66,1.42178571428571,20,19,9,0,0
"Moratalaz",2022-08-01,11.7,0.3,10.5,853,19,6.63157894736842,76.2142857142857,144.578947368421,35,78.3157894736842,1.59631578947368,14,11,8,0,0
"Moratalaz",2022-09-01,12,-0.7,9,853,22,4.22727272727273,75.3684210526316,164.090909090909,58,89.6363636363636,1.59136363636364,18,13,9,0,0
"Moratalaz",2022-10-01,11.9,0.3,7.3,853,24,4.41666666666667,76.8571428571429,166.625,86,86.75,1.5675,20,14,10,0,0
"Moratalaz",2022-11-01,11.9,-0.1,6.7,853,24,4.70833333333333,80.5909090909091,184.583333333333,68,86,1.58333333333333,18,13,11,0,0
"Moratalaz",2022-12-01,12,0.2,5.5,853,29,5.20689655172414,81.6086956521739,153.48275862069,60,72.5862068965517,1.43344827586207,23,16,13,0,0
"Ciudad Lineal",2022-01-01,13,-0.4,6.2,853,84,3.23809523809524,81.275,178.154761904762,181,125.72619047619,2.11095238095238,71,31,52,1,0
"Ciudad Lineal",2022-02-01,13,0.8,7.6,853,88,3.69318181818182,82.289156626506,167.295454545455,221,128.568181818182,2.16147727272727,72,40,47,1,0
"Ciudad Lineal",2022-03-01,13.1,3,9.8,853,96,3.51041666666667,77,172.770833333333,284,122.395833333333,2.07260416666667,80,45,50,1,0
"Ciudad Lineal",2022-04-01,13.3,-0.2,8.3,853,101,3.99009900990099,83.4893617021277,172.514851485149,314,114.732673267327,1.94366336633663,83,44,56,1,0
"Ciudad Lineal",2022-05-01,13.4,0.8,8.5,853,117,4.1025641025641,84.0277777777778,164.068376068376,385,106.760683760684,1.87145299145299,95,56,60,1,0
"Ciudad Lineal",2022-06-01,13.6,1.9,10,853,115,5.4695652173913,76.0952380952381,170.478260869565,354,110.713043478261,2.01913043478261,96,59,55,1,0
"Ciudad Lineal",2022-07-01,13.6,-0.3,10.7,853,137,6.03649635036496,81.4921875,179.058394160584,333,101.627737226277,1.90934306569343,107,64,72,1,0
"Ciudad Lineal",2022-08-01,13.7,0.3,10.5,853,83,6.20481927710843,94.4675324675325,160.566265060241,240,126.66265060241,2.47397590361446,65,32,50,1,0
"Ciudad Lineal",2022-09-01,13.8,-0.7,9,853,134,3.94776119402985,75.4878048780488,169.716417910448,401,104.410447761194,2.0489552238806,108,66,67,1,0
"Ciudad Lineal",2022-10-01,13.8,0.3,7.3,853,153,2.97385620915033,84.1901408450704,170.287581699346,527,99.4117647058823,2.00111111111111,118,69,83,1,0
"Ciudad Lineal",2022-11-01,14.1,-0.1,6.7,853,145,3.49655172413793,90.4222222222222,168.786206896552,470,104.131034482759,2.18151724137931,120,66,78,1,0
"Ciudad Lineal",2022-12-01,14.3,0.2,5.5,853,135,3.07407407407407,81.4920634920635,162.185185185185,357,108.014814814815,2.39451851851852,111,59,75,1,0
"Hortaleza",2022-01-01,12.6,-0.4,6.2,853,68,4.45588235294118,99.6296296296296,138.529411764706,189,117.838235294118,2.12970588235294,49,18,48,2,0
"Hortaleza",2022-02-01,12.7,0.8,7.6,853,71,3.67605633802817,88.7627118644068,137.014084507042,176,117.112676056338,2.07492957746479,50,28,41,2,0
"Hortaleza",2022-03-01,12.8,3,9.8,853,84,2.77380952380952,102.220588235294,142.309523809524,210,110.130952380952,1.95011904761905,60,36,46,2,0
"Hortaleza",2022-04-01,12.8,-0.2,8.3,853,88,3.31818181818182,104.183098591549,144.693181818182,278,112.784090909091,2.02420454545455,65,36,50,2,0
"Hortaleza",2022-05-01,12.8,0.8,8.5,853,100,3.31,99.9375,143.59,343,104.49,1.9511,67,39,59,2,0
"Hortaleza",2022-06-01,12.8,1.9,10,853,99,4.31313131313131,106.40243902439,153.444444444444,318,109.656565656566,2.17646464646465,73,36,61,2,0
"Hortaleza",2022-07-01,12.8,-0.3,10.7,853,116,3.57758620689655,112.617021276596,146.094827586207,339,100.206896551724,2.04508620689655,77,43,71,2,0
"Hortaleza",2022-08-01,13,0.3,10.5,853,76,3.39473684210526,103.1,139.960526315789,211,120.552631578947,2.52328947368421,54,22,52,2,0
"Hortaleza",2022-09-01,13.2,-0.7,9,853,109,3.1651376146789,98.15625,161.761467889908,371,111.009174311927,2.42522935779817,74,45,62,2,0
"Hortaleza",2022-10-01,13.2,0.3,7.3,853,125,2.912,99.6060606060606,151.104,486,100.72,2.18576,84,53,70,2,0
"Hortaleza",2022-11-01,13.3,-0.1,6.7,853,110,2.67272727272727,101.483516483516,145.063636363636,351,105.345454545455,2.39218181818182,76,44,64,2,0
"Hortaleza",2022-12-01,13.3,0.2,5.5,853,91,2.83516483516484,84.8987341772152,155.868131868132,267,120.67032967033,2.65472527472527,65,34,55,2,0
"Villaverde",2022-01-01,10.9,-0.4,6.2,853,21,5.19047619047619,73.2941176470588,117.571428571429,41,83.1428571428571,1.38380952380952,15,7,14,0,0
"Villaverde",2022-02-01,10.8,0.8,7.6,853,16,4.625,72,149.0625,29,68,1.316875,14,6,10,0,0
"Villaverde",2022-03-01,10.8,3,9.8,853,20,4.25,69.75,118.65,41,77.3,1.35,15,7,13,0,0
"Villaverde",2022-04-01,11,-0.2,8.3,853,21,3.76190476190476,63.8421052631579,132.095238095238,47,83.9047619047619,1.57285714285714,17,11,10,0,0
"Villaverde",2022-05-01,11.1,0.8,8.5,853,24,3.45833333333333,65.4285714285714,151.875,71,77.7083333333333,1.52791666666667,20,14,10,0,0
"Villaverde",2022-06-01,11.2,1.9,10,853,28,3.53571428571429,63.8181818181818,133.785714285714,74,71.25,1.64357142857143,19,14,14,0,0
"Villaverde",2022-07-01,11.2,-0.3,10.7,853,30,3.26666666666667,72.6086956521739,130.166666666667,78,70.3,1.67166666666667,20,15,15,0,0
"Villaverde",2022-08-01,11.4,0.3,10.5,853,24,3.41666666666667,67.6666666666667,125.458333333333,63,80.9166666666667,1.67291666666667,18,11,13,0,0
"Villaverde",2022-09-01,11.7,-0.7,9,853,28,2.10714285714286,60.6,163.285714285714,80,84.1428571428571,2.11821428571429,20,17,11,0,0
"Villaverde",2022-10-01,11.8,0.3,7.3,853,42,2.73809523809524,64.6944444444444,158.071428571429,131,68.5952380952381,1.795,30,23,19,0,0
"Villaverde",2022-11-01,11.9,-0.1,6.7,853,36,3.63888888888889,65.7741935483871,146,117,80.3333333333333,2.19138888888889,25,19,17,0,0
"Villaverde",2022-12-01,12,0.2,5.5,853,29,2.96551724137931,354.72,144.586206896552,95,89.2068965517241,2.44724137931034,22,14,15,0,0
"Villa de Vallecas",2022-01-01,11.3,-0.4,6.2,853,11,2.18181818181818,79.7,225.090909090909,18,146.909090909091,2.33454545454545,10,3,8,0,0
"Villa de Vallecas",2022-02-01,11.2,0.8,7.6,853,7,2.28571428571429,77.7142857142857,252.857142857143,22,178.857142857143,2.92,7,1,6,0,0
"Villa de Vallecas",2022-03-01,11.1,3,9.8,853,11,1.72727272727273,90.3333333333333,226.727272727273,37,163.727272727273,2.86090909090909,10,3,8,0,0
"Villa de Vallecas",2022-04-01,11.3,-0.2,8.3,853,14,2,98.5454545454545,232.428571428571,49,139.214285714286,2.32928571428571,12,4,10,0,0
"Villa de Vallecas",2022-05-01,11.6,0.8,8.5,853,13,2.07692307692308,98.5454545454545,250.307692307692,58,149,2.48769230769231,12,3,10,0,0
"Villa de Vallecas",2022-06-01,11.8,1.9,10,853,15,2.33333333333333,88.1538461538462,221.4,45,139,2.364,14,5,10,0,0
"Villa de Vallecas",2022-07-01,11.8,-0.3,10.7,853,17,2.35294117647059,85.0666666666667,219.411764705882,55,128.470588235294,2.27117647058824,15,6,11,0,0
"Villa de Vallecas",2022-08-01,11.7,0.3,10.5,853,14,2.21428571428571,90.5833333333333,217.714285714286,49,143.928571428571,2.57785714285714,13,3,11,0,0
"Villa de Vallecas",2022-09-01,11.7,-0.7,9,853,14,2.21428571428571,68.6666666666667,227.571428571429,49,132.428571428571,2.48142857142857,12,5,9,0,0
"Villa de Vallecas",2022-10-01,11.6,0.3,7.3,853,20,2.05,78.7647058823529,211.7,79,112.1,2.0475,18,9,11,0,0
"Villa de Vallecas",2022-11-01,11.7,-0.1,6.7,853,20,2.15,75.8333333333333,211.45,57,105.5,1.992,18,9,11,0,0
"Villa de Vallecas",2022-12-01,11.9,0.2,5.5,853,13,1.76923076923077,62.3333333333333,260.153846153846,39,132.307692307692,2.43769230769231,12,6,7,0,0
"Vicálvaro",2022-01-01,10.5,-0.4,6.2,853,4,2.5,87.25,214.25,10,209,3.0325,4,1,3,0,0
"Vicálvaro",2022-02-01,10.5,0.8,7.6,853,6,3,56,172.5,14,115.333333333333,2.01166666666667,6,4,2,0,0
"Vicálvaro",2022-03-01,10.5,3,9.8,853,5,2.4,63.8,155.8,12,123,2.476,5,3,2,0,0
"Vicálvaro",2022-04-01,10.6,-0.2,8.3,853,5,2.4,63.8,155.8,14,123,2.476,5,3,2,0,0
"Vicálvaro",2022-05-01,10.8,0.8,8.5,853,5,2.4,63.8,155.8,25,123,2.476,5,3,2,0,0
"Vicálvaro",2022-06-01,11,1.9,10,853,5,8.2,68.6,208,21,154.8,2.434,5,2,3,0,0
"Vicálvaro",2022-07-01,11,-0.3,10.7,853,8,6.125,68.375,181,24,132.125,2.41375,8,4,4,0,0
"Vicálvaro",2022-08-01,11.1,0.3,10.5,853,8,6.125,76,179.125,24,134,2.635,7,3,5,0,0
"Vicálvaro",2022-09-01,11.2,-0.7,9,853,10,5.6,71.2,164.9,27,82.2,2.046,9,5,5,0,0
"Vicálvaro",2022-10-01,11.3,0.3,7.3,853,11,10.4545454545455,76.7272727272727,171.272727272727,38,100.727272727273,2.01454545454545,11,4,7,0,0
"Vicálvaro",2022-11-01,11.3,-0.1,6.7,853,11,5.18181818181818,70.6363636363636,168,29,109.363636363636,2.28363636363636,10,5,6,0,0
"Vicálvaro",2022-12-01,11.2,0.2,5.5,853,12,7.58333333333333,66.3333333333333,168.583333333333,26,97.6666666666667,2.02083333333333,11,6,6,0,0
"Barajas",2022-01-01,11.6,-0.4,6.2,853,22,1.18181818181818,80.5909090909091,179.272727272727,94,323,4.56409090909091,16,13,8,0,1
"Barajas",2022-02-01,11.7,0.8,7.6,853,32,1.25,93.5483870967742,165.8125,121,249.875,3.508125,23,19,12,0,1
"Barajas",2022-03-01,12.2,3,9.8,853,25,1.32,78.25,160.04,158,308.4,4.3152,18,17,7,0,1
"Barajas",2022-04-01,12.4,-0.2,8.3,853,27,1.33333333333333,79.5769230769231,175.592592592593,156,306.925925925926,4.24814814814815,20,17,10,0,0
"Barajas",2022-05-01,12.4,0.8,8.5,853,32,1.3125,86.71875,170.28125,204,275.5625,4.26125,24,18,13,0,1
"Barajas",2022-06-01,12.2,1.9,10,853,32,1.34375,87.75,165.71875,192,279.1875,4.345625,24,17,14,0,1
"Barajas",2022-07-01,12.2,-0.3,10.7,853,31,1.25806451612903,84,149.677419354839,160,277.741935483871,4.49935483870968,23,17,13,0,1
"Barajas",2022-08-01,12.2,0.3,10.5,853,28,1.35714285714286,87.037037037037,167.285714285714,132,289.178571428571,4.84714285714286,21,15,12,0,1
"Barajas",2022-09-01,12.1,-0.7,9,853,38,1.52631578947368,86.054054054054,185.315789473684,244,236.157894736842,4.09842105263158,26,22,15,0,1
"Barajas",2022-10-01,12.2,0.3,7.3,853,41,1.36585365853659,94.2820512820513,180.09756097561,262,220.634146341463,3.86414634146341,28,24,16,0,1
"Barajas",2022-11-01,12.4,-0.1,6.7,853,43,1.53488372093023,79.8536585365854,179.697674418605,190,222.860465116279,4.08953488372093,29,26,16,0,1
"Barajas",2022-12-01,12.5,0.2,5.5,853,40,1.425,79.4736842105263,178.225,165,242.3,4.6845,27,25,15,0,0
"Centro",2023-01-01,20.16,-0.2,5.9,872,3312,3.77022946859903,150.695201037613,166.809178743961,10800,168.127717391304,2.83998188405797,1646,451,2830,8,23
"Centro",2023-02-01,20.46,0.9,6,872,3149,3.2216576691013,149.006798096533,167.897745315973,10247,172.972689742775,2.9645411241664,1537,438,2674,6,31
"Centro",2023-03-01,19.99,0.4,3.1,872,3450,3.52173913043478,149.882298136646,169.047536231884,12691,165.263768115942,2.87165507246377,1664,479,2936,4,31
"Centro",2023-04-01,20,0.6,3.8,872,3814,3.59412690089145,151.822159887798,170.377818563188,14720,155.696906135291,2.77842160461458,1837,520,3260,4,30
"Centro",2023-05-01,20.24,0,2.9,872,3969,3.70143613000756,150.472746896924,171.578735197783,16256,151.53162005543,2.75946837994457,1914,577,3355,8,29
"Centro",2023-06-01,20.1,0.6,1.6,872,4028,3.92527308838133,149.190679094541,170.109483614697,15413,150.29865938431,2.78125372393247,1931,598,3398,6,26
"Centro",2023-07-01,19.99,0.2,2.1,872,4092,3.98411534701857,150.548183254344,168.884408602151,14416,147.738758553275,2.79769305962854,1949,613,3450,7,22
"Centro",2023-08-01,20.3,0.5,2.4,872,3369,4.48708815672306,151.255095541401,168.206589492431,11514,158.587711487088,3.05583852775304,1545,458,2884,7,20
"Centro",2023-09-01,20.59,0.2,3.3,872,4161,3.5352078827205,146.378275248029,171.4179283826,15656,145.756308579668,2.89283105022831,2000,655,3462,3,41
"Centro",2023-10-01,21.17,0.3,3.5,872,4438,3.45763857593511,145.605282112845,171.33055430374,18161,138.993240198288,2.82664713835061,2138,703,3673,5,57
"Centro",2023-11-01,21.82,-0.3,3.3,872,4265,3.31957796014068,145.874566187407,171.27409144197,15127,141.992966002345,2.96447127784291,2035,655,3548,1,61
"Centro",2023-12-01,22.09,0,3.3,872,4289,3.92445791559804,145.839069076504,170.012124038237,13759,139.13942643973,2.97931685707624,2087,635,3597,2,55
"Arganzuela",2023-01-01,16.2,-0.2,5.9,872,291,2.99312714776632,137.958646616541,174.426116838488,957,153.233676975945,2.83525773195876,201,81,210,0,0
"Arganzuela",2023-02-01,16.13,0.9,6,872,295,3.49152542372881,107.627737226277,171.813559322034,928,154.88813559322,2.87071186440678,204,85,210,0,0
"Arganzuela",2023-03-01,16.3,0.4,3.1,872,307,3.41042345276873,107.918149466192,171.123778501629,1122,154.420195439739,2.93625407166124,218,84,223,0,0
"Arganzuela",2023-04-01,16.25,0.6,3.8,872,354,3.51694915254237,106.322085889571,176.316384180791,1370,140.587570621469,2.73776836158192,249,101,253,0,0
"Arganzuela",2023-05-01,16.36,0,2.9,872,380,3.48421052631579,105.80229226361,173.873684210526,1542,133.926315789474,2.67421052631579,267,113,267,0,0
"Arganzuela",2023-06-01,16.44,0.6,1.6,872,376,3.35106382978723,127.146551724138,175.335106382979,1463,137.816489361702,2.78356382978723,269,111,265,0,0
"Arganzuela",2023-07-01,16.67,0.2,2.1,872,382,3.68324607329843,107.746438746439,182.767015706806,1345,131.183246073298,2.77303664921466,261,101,280,0,1
"Arganzuela",2023-08-01,16.91,0.5,2.4,872,282,3.87943262411348,111.602316602317,180.875886524823,1044,147.900709219858,3.31734042553191,187,47,233,0,2
"Arganzuela",2023-09-01,17.19,0.2,3.3,872,403,3.28287841191067,125.765957446809,177.913151364764,1599,131.210918114144,2.97920595533499,276,114,289,0,0
"Arganzuela",2023-10-01,17.27,0.3,3.5,872,456,3.22149122807018,124.867612293144,180.993421052632,1873,119.910087719298,2.79951754385965,311,145,310,0,1
"Arganzuela",2023-11-01,17.32,-0.3,3.3,872,417,3.37649880095923,124.684754521964,174.712230215827,1607,128.741007194245,3.14151079136691,285,118,298,0,1
"Arganzuela",2023-12-01,17.71,0,3.3,872,454,3.33039647577093,125.570405727924,179.495594713656,1485,122.383259911894,3.00330396475771,311,125,328,0,1
"Retiro",2023-01-01,17.16,-0.2,5.9,872,202,6.76732673267327,119.734042553191,174.381188118812,592,130.074257425743,2.46178217821782,150,56,146,0,0
"Retiro",2023-02-01,17.05,0.9,6,872,185,5.24324324324324,117.369942196532,169.394594594595,517,137.097297297297,2.6632972972973,139,57,128,0,0
"Retiro",2023-03-01,17.16,0.4,3.1,872,209,4.64114832535885,122.386597938144,173.028708133971,712,129.645933014354,2.51358851674641,155,65,144,0,0
